timeMillis,timeElapsed,pressure,alt,altV,predictedApogee,dragCoefCmd,dragAngle,flightState
13246,7031,1022.0013,-0.2188,0.7328,-0.1914,0.7500,135.0000,2
13256,7041,1022.0024,-0.2312,0.3612,-0.2245,0.7500,135.0000,2
13266,7051,1022.0057,-0.2436,-0.1135,-0.2429,0.7500,135.0000,2
13276,7061,1022.0059,-0.2663,-0.3303,-0.2607,0.7500,135.0000,2
13286,7071,1022.0037,-0.2714,-0.4335,-0.2619,0.7500,135.0000,2
13296,7081,1022.0029,-0.2735,-0.4335,-0.2639,0.7500,135.0000,2
13306,7091,1022.0083,-0.2787,-0.4954,-0.2661,0.7500,135.0000,2
13316,7101,1022.0078,-0.2828,-0.6606,-0.2605,0.7500,135.0000,2
13326,7111,1022.0060,-0.2869,-0.6503,-0.2654,0.7500,135.0000,2
13336,7121,1022.0062,-0.2941,-0.8567,-0.2567,0.7500,135.0000,2
13346,7131,1021.9988,-0.2735,-0.5471,-0.2582,0.7500,135.0000,2
13356,7141,1021.9999,-0.2560,-0.2477,-0.2528,0.7500,135.0000,2
13366,7151,1022.0098,-0.2652,-0.2168,-0.2628,0.7500,135.0000,2
13376,7161,1022.0060,-0.2642,0.0206,-0.2642,0.7500,135.0000,2
13386,7171,1022.0082,-0.2838,-0.1238,-0.2830,0.7500,135.0000,2
13396,7181,1022.0093,-0.3045,-0.3096,-0.2996,0.7500,135.0000,2
13406,7191,1022.0066,-0.2972,-0.1857,-0.2955,0.7500,135.0000,2
13416,7201,1022.0103,-0.3065,-0.2373,-0.3037,0.7500,135.0000,2
13426,7211,1021.9980,-0.2849,0.0208,-0.2848,0.7500,135.0000,2
13436,7221,1021.9958,-0.2549,0.3924,-0.2471,0.7500,135.0000,2
13446,7231,1021.9991,-0.2394,0.3408,-0.2335,0.7500,135.0000,2
13456,7241,1021.9937,-0.2044,0.5162,-0.1908,0.7500,135.0000,2
13466,7251,1021.9946,-0.1971,0.6814,-0.1735,0.7500,135.0000,2
13476,7261,1022.0005,-0.2074,0.5678,-0.1910,0.7500,135.0000,2
13486,7271,1021.9962,-0.2013,0.8258,-0.1665,0.7500,135.0000,2
13496,7281,1021.9990,-0.2126,0.9187,-0.1696,0.7500,135.0000,2
13506,7291,1021.9986,-0.2209,0.7638,-0.1911,0.7500,135.0000,2
13516,7301,1021.9961,-0.2116,0.9496,-0.1656,0.7500,135.0000,2
13526,7311,1021.9915,-0.2013,0.8360,-0.1656,0.7500,135.0000,2
13536,7321,1021.9921,-0.1868,0.6812,-0.1632,0.7500,135.0000,2
13546,7331,1021.9965,-0.1827,0.5677,-0.1663,0.7500,135.0000,2
13556,7341,1021.9982,-0.1868,0.1755,-0.1852,0.7500,135.0000,2
13566,7351,1021.9995,-0.2044,-0.0723,-0.2041,0.7500,135.0000,2
13576,7361,1021.9962,-0.2126,-0.0516,-0.2125,0.7500,135.0000,2
13586,7371,1021.9974,-0.2147,-0.1342,-0.2138,0.7500,135.0000,2
13596,7381,1022.0005,-0.2198,-0.0723,-0.2196,0.7500,135.0000,2
13606,7391,1021.9969,-0.2147,0.0619,-0.2145,0.7500,135.0000,2
13616,7401,1021.9977,-0.2178,-0.0619,-0.2176,0.7500,135.0000,2
13626,7411,1021.9933,-0.2095,-0.0826,-0.2092,0.7500,135.0000,2
13636,7421,1021.9938,-0.1951,-0.0826,-0.1947,0.7500,135.0000,2
13646,7431,1022.0023,-0.2064,-0.2374,-0.2035,0.7500,135.0000,2
13656,7441,1022.0021,-0.2157,-0.2890,-0.2114,0.7500,135.0000,2
13666,7451,1022.0070,-0.2446,-0.4026,-0.2363,0.7500,135.0000,2
13676,7461,1022.0135,-0.2879,-0.7535,-0.2590,0.7500,135.0000,2
13686,7471,1022.0200,-0.3251,-1.1042,-0.2630,0.7500,135.0000,2
13696,7481,1022.0088,-0.3395,-1.1971,-0.2665,0.7500,135.0000,2
13706,7491,1022.0093,-0.3447,-1.3003,-0.2586,0.7500,135.0000,2
13716,7501,1022.0072,-0.3313,-1.1351,-0.2656,0.7500,135.0000,2
13726,7511,1022.0170,-0.3251,-1.1558,-0.2570,0.7500,135.0000,2
13736,7521,1022.0131,-0.3344,-1.3932,-0.2355,0.7500,135.0000,2
13746,7531,1022.0049,-0.3251,-1.1867,-0.2533,0.7500,135.0000,2
13756,7541,1022.0105,-0.3313,-1.1558,-0.2632,0.7500,135.0000,2
13766,7551,1022.0112,-0.3189,-0.7429,-0.2908,0.7500,135.0000,2
13776,7561,1022.0094,-0.3107,-0.2268,-0.3080,0.7500,135.0000,2
13786,7571,1022.0067,-0.3148,0.1032,-0.3142,0.7500,135.0000,2
13796,7581,1022.0045,-0.3014,0.3819,-0.2939,0.7500,135.0000,2
13806,7591,1022.0073,-0.2941,0.5058,-0.2811,0.7500,135.0000,2
13816,7601,1022.0088,-0.2931,0.3819,-0.2857,0.7500,135.0000,2
13826,7611,1022.0077,-0.2952,0.2993,-0.2906,0.7500,135.0000,2
13836,7621,1022.0039,-0.2941,0.4025,-0.2859,0.7500,135.0000,2
13846,7631,1022.0038,-0.2869,0.3819,-0.2795,0.7500,135.0000,2
13856,7641,1021.9973,-0.2621,0.6915,-0.2378,0.7500,135.0000,2
13866,7651,1021.9930,-0.2302,0.8876,-0.1900,0.7500,135.0000,2
13876,7661,1021.9973,-0.2157,0.9496,-0.1698,0.7500,135.0000,2
13886,7671,1021.9924,-0.1909,1.2386,-0.1128,0.7500,135.0000,2
13896,7681,1021.9955,-0.1878,1.1354,-0.1221,0.7500,135.0000,2
13906,7691,1021.9926,-0.1858,1.0838,-0.1259,0.7500,135.0000,2
13916,7701,1021.9962,-0.1837,1.0941,-0.1227,0.7500,135.0000,2
13926,7711,1021.9863,-0.1703,1.2489,-0.0908,0.7500,135.0000,2
13936,7721,1021.9902,-0.1589,1.3521,-0.0658,0.7500,135.0000,2
13946,7731,1021.9944,-0.1631,1.2386,-0.0849,0.7500,135.0000,2
13956,7741,1021.9968,-0.1641,0.9805,-0.1151,0.7500,135.0000,2
13966,7751,1021.9995,-0.1920,0.3819,-0.1845,0.7500,135.0000,2
13976,7761,1022.0006,-0.2136,0.0206,-0.2136,0.7500,135.0000,2
13986,7771,1022.0022,-0.2302,-0.3922,-0.2223,0.7500,135.0000,2
13996,7781,1021.9974,-0.2312,-0.4335,-0.2216,0.7500,135.0000,2
14006,7791,1022.0006,-0.2332,-0.4748,-0.2218,0.7500,135.0000,2
14016,7801,1022.0051,-0.2436,-0.5987,-0.2253,0.7500,135.0000,2
14026,7811,1022.0050,-0.2498,-0.7948,-0.2176,0.7500,135.0000,2
14036,7821,1022.0062,-0.2683,-1.0941,-0.2073,0.7500,135.0000,2
14046,7831,1022.0043,-0.2766,-1.1354,-0.2109,0.7500,135.0000,2
14056,7841,1022.0050,-0.2756,-1.1147,-0.2122,0.7500,135.0000,2
14066,7851,1022.0122,-0.2910,-0.9909,-0.2410,0.7500,135.0000,2
14076,7861,1022.0088,-0.2962,-0.8257,-0.2615,0.7500,135.0000,2
14086,7871,1022.0062,-0.3003,-0.7019,-0.2752,0.7500,135.0000,2
14096,7881,1022.0056,-0.3014,-0.7019,-0.2763,0.7500,135.0000,2
14106,7891,1022.0090,-0.2941,-0.6090,-0.2752,0.7500,135.0000,2
14116,7901,1022.0028,-0.2818,-0.3820,-0.2743,0.7500,135.0000,2
14126,7911,1022.0097,-0.2890,-0.3923,-0.2811,0.7500,135.0000,2
14136,7921,1022.0098,-0.2972,-0.2891,-0.2930,0.7500,135.0000,2
14146,7931,1022.0053,-0.2890,-0.1240,-0.2882,0.7500,135.0000,2
14156,7941,1022.0028,-0.2890,-0.1343,-0.2881,0.7500,135.0000,2
14166,7951,1022.0084,-0.2859,0.0515,-0.2857,0.7500,135.0000,2
14176,7961,1022.0101,-0.2869,0.0928,-0.2865,0.7500,135.0000,2
14186,7971,1022.0013,-0.2787,0.2166,-0.2763,0.7500,135.0000,2
14196,7981,1022.0033,-0.2797,0.2166,-0.2773,0.7500,135.0000,2
14206,7991,1022.0022,-0.2673,0.2683,-0.2636,0.7500,135.0000,2
14216,8001,1021.9976,-0.2394,0.4231,-0.2303,0.7500,135.0000,2
14226,8011,1022.0031,-0.2425,0.4645,-0.2315,0.7500,135.0000,2
14236,8021,1022.0151,-0.2683,0.2890,-0.2641,0.7500,135.0000,2
14246,8031,1022.0056,-0.2756,0.1342,-0.2746,0.7500,135.0000,2
14256,8041,1022.0023,-0.2859,0.0310,-0.2858,0.7500,135.0000,2
14266,8051,1022.0160,-0.3127,-0.2684,-0.3090,0.7500,135.0000,2
14276,8061,1022.0071,-0.2962,-0.0929,-0.2958,0.7500,135.0000,2
14286,8071,1022.0093,-0.3034,-0.2477,-0.3003,0.7500,135.0000,2
14296,8081,1022.0146,-0.3292,-0.4954,-0.3167,0.7500,135.0000,2
14306,8091,1022.0143,-0.3261,-0.5883,-0.3085,0.7500,135.0000,2
14316,8101,1022.0133,-0.3385,-0.9909,-0.2885,0.7500,135.0000,2
14326,8111,1022.0116,-0.3437,-1.0115,-0.2915,0.7500,135.0000,2
14336,8121,1022.0112,-0.3365,-0.6812,-0.3128,0.7500,135.0000,2
14346,8131,1022.0181,-0.3447,-0.6916,-0.3203,0.7500,135.0000,2
14356,8141,1022.0020,-0.3210,-0.3509,-0.3147,0.7500,135.0000,2
14366,8151,1022.0165,-0.3313,-0.1858,-0.3295,0.7500,135.0000,2
14376,8161,1022.0143,-0.3375,-0.4129,-0.3288,0.7500,135.0000,2
14386,8171,1022.0139,-0.3292,-0.2581,-0.3258,0.7500,135.0000,2
14396,8181,1022.0105,-0.3468,-0.1755,-0.3452,0.7500,135.0000,2
14406,8191,1022.0164,-0.3468,-0.2065,-0.3446,0.7500,135.0000,2
14416,8201,1022.0118,-0.3406,-0.0207,-0.3406,0.7500,135.0000,2
14426,8211,1022.0121,-0.3365,0.0722,-0.3362,0.7500,135.0000,2
14436,8221,1022.0153,-0.3468,-0.1032,-0.3462,0.7500,135.0000,2
14446,8231,1022.0125,-0.3385,0.0619,-0.3383,0.7500,135.0000,2
14456,8241,1022.0110,-0.3375,-0.1652,-0.3361,0.7500,135.0000,2
14466,8251,1022.0035,-0.3189,0.1238,-0.3181,0.7500,135.0000,2
14476,8261,1022.0153,-0.3189,0.1858,-0.3171,0.7500,135.0000,2
14486,8271,1022.0140,-0.3220,0.0723,-0.3217,0.7500,135.0000,2
14496,8281,1022.0131,-0.3261,0.2064,-0.3240,0.7500,135.0000,2
14506,8291,1022.0153,-0.3519,-0.0516,-0.3518,0.7500,135.0000,2
14516,8301,1022.0145,-0.3509,-0.1032,-0.3504,0.7500,135.0000,2
14526,8311,1022.0067,-0.3354,0.0103,-0.3354,0.7500,135.0000,2
14536,8321,1022.0067,-0.3220,0.2477,-0.3189,0.7500,135.0000,2
14546,8331,1022.0037,-0.2983,0.4025,-0.2900,0.7500,135.0000,2
14556,8341,1022.0009,-0.2694,0.6812,-0.2457,0.7500,135.0000,2
14566,8351,1022.0015,-0.2570,0.6193,-0.2374,0.7500,135.0000,2
14576,8361,1022.0006,-0.2446,0.7431,-0.2165,0.7500,135.0000,2
14586,8371,1021.9991,-0.2353,0.8670,-0.1970,0.7500,135.0000,2
14596,8381,1021.9974,-0.2271,0.9909,-0.1770,0.7500,135.0000,2
14606,8391,1021.9946,-0.2126,1.3934,-0.1137,0.7500,135.0000,2
14616,8401,1021.9959,-0.2033,1.4760,-0.0923,0.7500,135.0000,2
14626,8411,1021.9969,-0.1992,1.3624,-0.1046,0.7500,135.0000,2
14636,8421,1022.0007,-0.2064,1.1560,-0.1383,0.7500,135.0000,2
14646,8431,1022.0112,-0.2415,0.5677,-0.2251,0.7500,135.0000,2
14656,8441,1022.0138,-0.2797,-0.1032,-0.2791,0.7500,135.0000,2
14666,8451,1022.0134,-0.3148,-0.5780,-0.2978,0.7500,135.0000,2
14676,8461,1022.0117,-0.3375,-0.9290,-0.2935,0.7500,135.0000,2
14686,8471,1022.0046,-0.3241,-0.8877,-0.2839,0.7500,135.0000,2
14696,8481,1022.0058,-0.3076,-0.8051,-0.2745,0.7500,135.0000,2
14706,8491,1022.0112,-0.3024,-0.8980,-0.2613,0.7500,135.0000,2
14716,8501,1022.0106,-0.3003,-0.9702,-0.2524,0.7500,135.0000,2
14726,8511,1022.0164,-0.3241,-1.2489,-0.2446,0.7500,135.0000,2
14736,8521,1022.0176,-0.3488,-1.4244,-0.2455,0.7500,135.0000,2
14746,8531,1022.0243,-0.3767,-1.3521,-0.2835,0.7500,135.0000,2
14756,8541,1022.0153,-0.3860,-1.0631,-0.3284,0.7500,135.0000,2
14766,8551,1022.0071,-0.3664,-0.5161,-0.3528,0.7500,135.0000,2
14776,8561,1022.0010,-0.3323,0.0516,-0.3322,0.7500,135.0000,2
14786,8571,1022.0045,-0.2900,0.3404,-0.2841,0.7500,135.0000,2
14796,8581,1022.0013,-0.2601,0.4747,-0.2486,0.7500,135.0000,2
14806,8591,1022.0054,-0.2570,0.4541,-0.2465,0.7500,135.0000,2
14816,8601,1022.0063,-0.2683,0.3200,-0.2631,0.7500,135.0000,2
14826,8611,1022.0122,-0.2849,0.3921,-0.2770,0.7500,135.0000,2
14836,8621,1022.0039,-0.2900,0.5882,-0.2724,0.7500,135.0000,2
14846,8631,1021.9903,-0.2580,1.1869,-0.1862,0.7500,135.0000,2
14856,8641,1021.9889,-0.2209,1.6514,-0.0819,0.7500,135.0000,2
14866,8651,1021.9968,-0.1878,1.7855,-0.0254,0.7500,135.0000,2
14876,8661,1021.9976,-0.1744,1.5791,-0.0474,0.7500,135.0000,2
14886,8671,1022.0033,-0.2023,0.8775,-0.1630,0.7500,135.0000,2
14896,8681,1021.9907,-0.2064,0.5367,-0.1917,0.7500,135.0000,2
14906,8691,1021.9998,-0.2126,0.4438,-0.2026,0.7500,135.0000,2
14916,8701,1022.0057,-0.2291,0.3921,-0.2213,0.7500,135.0000,2
14926,8711,1022.0065,-0.2353,0.4954,-0.2228,0.7500,135.0000,2
14936,8721,1022.0040,-0.2642,0.2580,-0.2608,0.7500,135.0000,2
14946,8731,1022.0028,-0.2704,-0.1239,-0.2696,0.7500,135.0000,2
14956,8741,1022.0056,-0.2704,-0.4954,-0.2579,0.7500,135.0000,2
14966,8751,1022.0078,-0.2725,-0.8464,-0.2360,0.7500,135.0000,2
14976,8761,1022.0071,-0.2797,-1.0528,-0.2232,0.7500,135.0000,2
14986,8771,1022.0084,-0.2910,-0.8877,-0.2509,0.7500,135.0000,2
14996,8781,1022.0077,-0.2952,-0.8876,-0.2550,0.7500,135.0000,2
15006,8791,1022.0049,-0.2890,-0.7638,-0.2592,0.7500,135.0000,2
15016,8801,1022.0126,-0.3003,-0.7121,-0.2745,0.7500,135.0000,2
15026,8811,1022.0040,-0.2921,-0.5676,-0.2757,0.7500,135.0000,2
15036,8821,1022.0044,-0.2849,-0.2063,-0.2827,0.7500,135.0000,2
15046,8831,1022.0046,-0.2849,-0.1444,-0.2838,0.7500,135.0000,2
15056,8841,1022.0084,-0.2756,-0.0515,-0.2754,0.7500,135.0000,2
15066,8851,1022.0076,-0.2828,-0.1031,-0.2822,0.7500,135.0000,2
15076,8861,1022.0128,-0.3003,-0.2063,-0.2982,0.7500,135.0000,2
15086,8871,1022.0094,-0.3096,-0.1857,-0.3079,0.7500,135.0000,2
15096,8881,1022.0049,-0.3024,-0.0721,-0.3021,0.7500,135.0000,2
15106,8891,1022.0057,-0.2983,-0.0928,-0.2978,0.7500,135.0000,2
15116,8901,1022.0064,-0.2859,0.1445,-0.2848,0.7500,135.0000,2
15126,8911,1022.0164,-0.3014,-0.0929,-0.3009,0.7500,135.0000,2
15136,8921,1022.0188,-0.3303,-0.4542,-0.3197,0.7500,135.0000,2
15146,8931,1022.0110,-0.3406,-0.5574,-0.3247,0.7500,135.0000,2
15156,8941,1022.0088,-0.3457,-0.7019,-0.3206,0.7500,135.0000,2
15166,8951,1022.0081,-0.3282,-0.4542,-0.3177,0.7500,135.0000,2
15176,8961,1022.0096,-0.3086,-0.0826,-0.3082,0.7500,135.0000,2
15186,8971,1022.0050,-0.2962,0.1342,-0.2953,0.7500,135.0000,2
15196,8981,1022.0067,-0.2921,0.1032,-0.2915,0.7500,135.0000,2
15206,8991,1022.0042,-0.2838,0.1445,-0.2828,0.7500,135.0000,2
15216,9001,1022.0022,-0.2683,0.1755,-0.2668,0.7500,135.0000,2
15226,9011,1022.0067,-0.2725,0.2890,-0.2682,0.7500,135.0000,2
15236,9021,1021.9974,-0.2518,0.7844,-0.2205,0.7500,135.0000,2
15246,9031,1021.9978,-0.2384,1.0218,-0.1852,0.7500,135.0000,2
15256,9041,1022.0033,-0.2405,1.0528,-0.1840,0.7500,135.0000,2
15266,9051,1022.0067,-0.2394,0.8876,-0.1993,0.7500,135.0000,2
15276,9061,1022.0115,-0.2694,0.3922,-0.2615,0.7500,135.0000,2
15286,9071,1022.0165,-0.3086,-0.1236,-0.3078,0.7500,135.0000,2
15296,9081,1022.0114,-0.3261,-0.3405,-0.3202,0.7500,135.0000,2
15306,9091,1022.0187,-0.3509,-0.6706,-0.3280,0.7500,135.0000,2
15316,9101,1022.0132,-0.3550,-0.8667,-0.3167,0.7500,135.0000,2
15326,9111,1022.0090,-0.3395,-0.6706,-0.3166,0.7500,135.0000,2
15336,9121,1022.0131,-0.3437,-0.9183,-0.3007,0.7500,135.0000,2
15346,9131,1022.0074,-0.3199,-0.8151,-0.2861,0.7500,135.0000,2
15356,9141,1022.0150,-0.3241,-0.8357,-0.2885,0.7500,135.0000,2
15366,9151,1022.0074,-0.3199,-0.8047,-0.2869,0.7500,135.0000,2
15376,9161,1022.0062,-0.3055,-0.3609,-0.2989,0.7500,135.0000,2
15386,9171,1022.0104,-0.3117,-0.0309,-0.3116,0.7500,135.0000,2
15396,9181,1022.0016,-0.2828,0.4337,-0.2732,0.7500,135.0000,2
15406,9191,1022.0106,-0.2900,0.6090,-0.2711,0.7500,135.0000,2
15416,9201,1022.0056,-0.2879,0.6710,-0.2650,0.7500,135.0000,2
15426,9211,1022.0100,-0.2879,0.5161,-0.2744,0.7500,135.0000,2
15436,9221,1022.0051,-0.2952,0.4851,-0.2832,0.7500,135.0000,2
15446,9231,1022.0095,-0.2931,0.2683,-0.2894,0.7500,135.0000,2
15456,9241,1022.0137,-0.3096,0.1445,-0.3086,0.7500,135.0000,2
15466,9251,1022.0153,-0.3210,-0.0103,-0.3210,0.7500,135.0000,2
15476,9261,1022.0090,-0.3292,-0.2374,-0.3264,0.7500,135.0000,2
15486,9271,1022.0118,-0.3344,-0.2271,-0.3318,0.7500,135.0000,2
15496,9281,1022.0110,-0.3292,-0.4645,-0.3182,0.7500,135.0000,2
15506,9291,1022.0043,-0.3055,-0.1548,-0.3043,0.7500,135.0000,2
15516,9301,1022.0045,-0.2962,-0.0826,-0.2959,0.7500,135.0000,2
15526,9311,1022.0032,-0.2787,0.0929,-0.2782,0.7500,135.0000,2
15536,9321,1022.0000,-0.2549,0.4025,-0.2467,0.7500,135.0000,2
15546,9331,1022.0022,-0.2498,0.4335,-0.2402,0.7500,135.0000,2
15556,9341,1022.0051,-0.2518,0.5780,-0.2348,0.7500,135.0000,2
15566,9351,1022.0045,-0.2549,0.6606,-0.2327,0.7500,135.0000,2
15576,9361,1022.0003,-0.2549,0.7432,-0.2268,0.7500,135.0000,2
15586,9371,1021.9999,-0.2508,0.8360,-0.2152,0.7500,135.0000,2
15596,9381,1022.0021,-0.2446,0.8464,-0.2081,0.7500,135.0000,2
15606,9391,1022.0013,-0.2374,0.6812,-0.2137,0.7500,135.0000,2
15616,9401,1021.9966,-0.2302,0.6606,-0.2079,0.7500,135.0000,2
15626,9411,1021.9979,-0.2250,0.5367,-0.2103,0.7500,135.0000,2
15636,9421,1021.9989,-0.2188,0.3612,-0.2121,0.7500,135.0000,2
15646,9431,1022.0021,-0.2198,0.2993,-0.2153,0.7500,135.0000,2
15656,9441,1022.0081,-0.2446,0.0722,-0.2443,0.7500,135.0000,2
15666,9451,1022.0059,-0.2621,-0.0723,-0.2619,0.7500,135.0000,2
15676,9461,1021.9989,-0.2621,-0.0723,-0.2619,0.7500,135.0000,2
15686,9471,1021.9932,-0.2425,0.0825,-0.2422,0.7500,135.0000,2
15696,9481,1021.9896,-0.2033,0.4130,-0.1946,0.7500,135.0000,2
15706,9491,1021.9846,-0.1579,0.7945,-0.1257,0.7500,135.0000,2
15716,9501,1021.9870,-0.1321,0.9805,-0.0831,0.7500,135.0000,2
15726,9511,1021.9878,-0.1208,1.0424,-0.0654,0.7500,135.0000,2
15736,9521,1021.9871,-0.1156,1.0321,-0.0613,0.7500,135.0000,2
15746,9531,1021.9990,-0.1466,0.7327,-0.1192,0.7500,135.0000,2
15756,9541,1022.0028,-0.1796,0.6502,-0.1580,0.7500,135.0000,2
15766,9551,1021.9961,-0.1961,0.6605,-0.1739,0.7500,135.0000,2
15776,9561,1021.9971,-0.2178,0.4437,-0.2077,0.7500,135.0000,2
15786,9571,1022.0009,-0.2209,0.2168,-0.2185,0.7500,135.0000,2
15796,9581,1022.0028,-0.2209,-0.1757,-0.2193,0.7500,135.0000,2
15806,9591,1022.0063,-0.2425,-0.8462,-0.2060,0.7500,135.0000,2
15816,9601,1022.0068,-0.2642,-1.3212,-0.1753,0.7500,135.0000,2
15826,9611,1022.0013,-0.2652,-1.4450,-0.1588,0.7500,135.0000,2
15836,9621,1021.9977,-0.2529,-1.3728,-0.1568,0.7500,135.0000,2
15846,9631,1021.9983,-0.2353,-0.8877,-0.1952,0.7500,135.0000,2
15856,9641,1021.9985,-0.2178,-0.3819,-0.2103,0.7500,135.0000,2
15866,9651,1021.9989,-0.2126,-0.1652,-0.2112,0.7500,135.0000,2
15876,9661,1021.9960,-0.2095,0.0826,-0.2092,0.7500,135.0000,2
15886,9671,1022.0006,-0.2147,0.0619,-0.2145,0.7500,135.0000,2
15896,9681,1021.9982,-0.2136,0.0722,-0.2134,0.7500,135.0000,2
15906,9691,1021.9978,-0.2116,0.3096,-0.2067,0.7500,135.0000,2
15916,9701,1021.9961,-0.2116,0.5264,-0.1975,0.7500,135.0000,2
15926,9711,1021.9962,-0.2023,0.6296,-0.1821,0.7500,135.0000,2
15936,9721,1021.9991,-0.2044,0.4851,-0.1924,0.7500,135.0000,2
15946,9731,1022.0028,-0.2157,0.1961,-0.2137,0.7500,135.0000,2
15956,9741,1021.9982,-0.2198,-0.0207,-0.2198,0.7500,135.0000,2
15966,9751,1022.0016,-0.2312,-0.1858,-0.2294,0.7500,135.0000,2
15976,9761,1022.0063,-0.2467,-0.3716,-0.2396,0.7500,135.0000,2
15986,9771,1022.0052,-0.2518,-0.3716,-0.2448,0.7500,135.0000,2
15996,9781,1022.0002,-0.2570,-0.4335,-0.2474,0.7500,135.0000,2
16006,9791,1021.9973,-0.2477,-0.3613,-0.2410,0.7500,135.0000,2
16016,9801,1021.9978,-0.2291,-0.1755,-0.2276,0.7500,135.0000,2
16026,9811,1022.0043,-0.2271,-0.2477,-0.2239,0.7500,135.0000,2
16036,9821,1022.0002,-0.2271,-0.2271,-0.2244,0.7500,135.0000,2
16046,9831,1021.9970,-0.2260,-0.1032,-0.2255,0.7500,135.0000,2
16056,9841,1022.0007,-0.2322,-0.1239,-0.2314,0.7500,135.0000,2
16066,9851,1022.0028,-0.2281,0.0309,-0.2280,0.7500,135.0000,2
16076,9861,1022.0130,-0.2560,-0.0929,-0.2555,0.7500,135.0000,2
16086,9871,1022.0162,-0.2972,-0.4542,-0.2867,0.7500,135.0000,2
16096,9881,1022.0248,-0.3478,-0.9083,-0.3058,0.7500,135.0000,2
16106,9891,1022.0134,-0.3705,-1.2282,-0.2936,0.7500,135.0000,2
16116,9901,1022.0145,-0.3736,-1.4450,-0.2672,0.7500,135.0000,2
16126,9911,1022.0173,-0.3767,-1.4966,-0.2626,0.7500,135.0000,2
16136,9921,1022.0144,-0.3540,-1.2695,-0.2719,0.7500,135.0000,2
16146,9931,1022.0159,-0.3592,-1.3315,-0.2688,0.7500,135.0000,2
16156,9941,1022.0154,-0.3612,-1.2902,-0.2764,0.7500,135.0000,2
16166,9951,1022.0161,-0.3592,-1.3108,-0.2716,0.7500,135.0000,2
